t,incu5_med,incu5_lower,incu5_upper,incu5_smc_med,incu5_smc_lower,incu5_smc_upper
1831,0.002541387836887893,0.0018329663961045117,0.0033706529176693706,0.002567682090297557,0.001837988670028139,0.0034026490393529985
1832,0.0025543031905041202,0.0018679075480966618,0.003356039052614245,0.0025755544854562428,0.0018654978427617205,0.003386012216145701
1833,0.0025825774289913585,0.0019088096009617236,0.003338249166191771,0.002603978629344458,0.00190381383839034,0.003366577495007281
1834,0.0025931456893796972,0.0019493296237647626,0.0033140646123994005,0.0026289739489668957,0.0019474706778062282,0.0033408978188155117
1835,0.002595555856436997,0.0019653101837671695,0.0033014264016393456,0.002630489390604057,0.00197783193335108,0.0033333308632660314
1836,0.002593437421126579,0.0019801728902913017,0.003332595307612093,0.0026317104617714577,0.0019947060423802765,0.003338233974002104
1837,0.002582183483165551,0.0019996744466179084,0.003373715086023705,0.002622040234912294,0.0020110270298363203,0.0033816618900170663
1838,0.0025761216794658254,0.002013348610529927,0.003373152513894737,0.002613275123239421,0.0020324066128763773,0.0034190196318096477
1839,0.0025898509878577005,0.0020069141660254298,0.003373506103694225,0.00262851733640541,0.002026797222167192,0.003420575831854648
1840,0.002610127541481087,0.0020021048118465876,0.0033720318538217687,1.617484857671826e-14,1.2430043936305282e-14,2.0877309021011424e-14
1841,0.00262990231049392,0.002037031768076337,0.0033611509242755383,2.101143390258811e-12,1.6355458388426931e-12,2.6883352251684475e-12
1842,0.0026560458852612568,0.002084538974153664,0.0033380595236870494,3.638948877667762e-11,2.8580420194809212e-11,4.5984181292729443e-11
1843,0.0026755607119463404,0.0021039916976035153,0.003337037413772462,2.754090211476475e-10,2.158967670620297e-10,3.4698322195530685e-10
1844,0.0026899169696048587,0.0020911574275492856,0.00338557104458873,1.3230178829632134e-9,1.0300096883902233e-9,1.6884051211554492e-9
1845,0.002711427156333601,0.002078262227714428,0.0034277301357221596,4.819934567322491e-9,3.6805766464292887e-9,6.143523213263302e-9
1846,0.002718853411978636,0.002066118630547109,0.0034721787919034033,1.4282488063717122e-8,1.0796515347162311e-8,1.833383838862751e-8
1847,0.0027144412121133873,0.0020541389517414513,0.003525542570355835,3.647803572004943e-8,2.7411964772526853e-8,4.7640969810216365e-8
1848,0.0027268146511523817,0.0020486358997358328,0.003575505179095475,8.380676997914704e-8,6.252315676624848e-8,1.1071234424398804e-7
1849,0.002723123769141124,0.0020560398695520067,0.0036182477162748283,1.7457509591147517e-7,1.3151207071852916e-7,2.3557035537165868e-7
1850,0.002734818494113544,0.00206296244259377,0.0036569405323895613,3.432127589670074e-7,2.5770385927539657e-7,4.6655054299782965e-7
1851,0.0027340340102896647,0.0020690105089373476,0.0036928906162569065,6.356508404781786e-7,4.7606975320235506e-7,8.708559207598197e-7
1852,0.0027353638248378883,0.002066399242265934,0.003725920944768904,1.1150862403731392e-6,8.335037624244017e-7,1.5462222967661135e-6
1853,0.002739826047425833,0.002062806942778622,0.0037563212417149067,1.8807132464414965e-6,1.399716696972632e-6,2.6277569150375267e-6
1854,0.0027513090638473583,0.002058829534239851,0.003783142368210185,3.0653215599065354e-6,2.2681916718025854e-6,4.3031174308020185e-6
1855,0.0027582306625749497,0.0020558830085546952,0.0038071968419862833,4.837153224905352e-6,3.5621521630928032e-6,6.8230603818750334e-6
1856,0.0027653050983995568,0.0020528867995615587,0.0038265497529261943,7.424285122481115e-6,5.442674425388833e-6,1.0511227823829522e-5
1857,0.002772349736659476,0.002051252877402163,0.003841608286251178,1.1116131825181247e-5,8.12022871504665e-6,1.578149383875148e-5
1858,0.0027789732332622477,0.0020494736635051046,0.0038505205035478758,1.6273540982565007e-5,1.1847700233435895e-5,2.314686910217597e-5
1859,0.00278434725519399,0.0020499733426396823,0.0038632064890709176,2.334982716413994e-5,1.697200373085326e-5,3.320814658662213e-5
1860,0.0027913934205049265,0.002051030766118097,0.003868313425993466,3.292118202823446e-5,2.3879986815800966e-5,4.6746074024707373e-05
1861,0.0027979593409629506,0.0020541707520343403,0.003877714019409299,4.569691308382521e-5,3.308886648511002e-5,6.470525742674794e-5
1862,0.0028109891799892404,0.0020599470878060583,0.0038877171129987065,6.247838394683638e-5,4.5204945681365054e-5,8.833693030544939e-5
1863,0.0028205826149578623,0.002066376070371592,0.0038924556190151885,8.445363763408338e-5,6.0940728180200826e-5,1.1898413777211061e-4
1864,0.002819671990920614,0.002077661552356609,0.0038914529047529367,1.1240760681506965e-4,8.118393453317369e-5,1.578938783062412e-4
1865,0.0028264664902487016,0.002093363246092379,0.0038617324198801867,1.4749897330119043e-4,1.074246304463796e-4,2.053155175602841e-4
1866,0.0028261568616561737,0.002133454986292703,0.003826711479615775,1.9080555564651768e-4,1.4169268539326613e-4,2.6337017041081206e-4
1867,0.002827779150745423,0.002177491444331316,0.003784278628702685,2.4423010354616476e-4,1.849763723052365e-4,3.332717080942493e-4
1868,0.0028500181685907557,0.002226067120318736,0.0037367485652578035,3.1188371347853954e-4,2.391919330126866e-4,4.163075515824685e-4
1869,0.0028748944425433156,0.002277985241974727,0.003684005656454587,3.939870750892869e-4,3.062431383425897e-4,5.134425130092681e-4
1870,0.002897973725643669,0.002305494936609414,0.0036654031029168125,1.9345914432137803e-14,1.5157988364442654e-14,2.4899754424382157e-14
1871,0.0029287435303950175,0.0023222850343198667,0.0036835919516402076,2.502446624647994e-12,1.956143110260719e-12,3.206903471071201e-12
1872,0.002956453762262174,0.00233931229342532,0.0037248036566057876,4.336750154711437e-11,3.369545824640343e-11,5.552169634759055e-11
1873,0.002977112866298278,0.002340163786136078,0.003781850052247562,3.2807621290785717e-10,2.538380145854515e-10,4.2104157722432725e-10
1874,0.0030029010204201574,0.002325246570125483,0.003836997526742352,1.5790883200091388e-9,1.203168752340869e-9,2.0357846902067544e-9
1875,0.0030239232496582142,0.002310637955074786,0.003819099620241454,5.7016080933220794e-9,4.285578048027594e-9,7.304559007648544e-9
1876,0.0030189186131709964,0.0022924019261352617,0.00386260994283261,1.6757471122159284e-8,1.249935865476201e-8,2.164360072692885e-8
1877,0.0030106902479582563,0.0022984490948209607,0.003932298764906073,4.2627413196964235e-8,3.188979162036578e-8,5.62152202368708e-8
1878,0.0030002202352900475,0.002275516706528331,0.003998525616733138,9.69448948616572e-8,7.201354071563413e-8,1.3059671603903542e-7
1879,0.0030055904398820807,0.002253682630278266,0.004062050980970039,2.0278834932321726e-7,1.4912049950767583e-7,2.7777287843151415e-7
1880,0.0030016862148580623,0.0022311500090006473,0.0041041014284554835,3.9468862298108256e-7,2.879098888772475e-7,5.481958947423791e-7
1881,0.0029871936354237787,0.0022054350672476375,0.004130721220743254,7.248470427024019e-7,5.246257696461991e-7,1.0151690157372797e-6
1882,0.002974338853016784,0.002152092248656614,0.004155982553670959,1.2620584736607818e-6,9.110668721723529e-7,1.7892016742696996e-6
1883,0.0029733202789595944,0.0021292660358976203,0.0041794802946326735,2.1119829594639737e-6,1.495050641031075e-6,3.024454410763697e-6
1884,0.002973550689324136,0.002108137967893718,0.00420548581297892,3.420107968147082e-6,2.3901675428986967e-6,4.929582280005711e-6
1885,0.002985899131877922,0.002088467810010395,0.004236342147075259,5.371543444346935e-6,3.718038949145613e-6,7.784024623357625e-6
1886,0.0029849789121530034,0.0020714785063095462,0.004264816628565825,8.243170796805915e-6,5.629431531276252e-6,1.1980825170486159e-5
1887,0.0029873711049904056,0.002057242669722745,0.004289234680370279,1.2277792910276208e-5,8.332360728317421e-6,1.7981588151178506e-5
1888,0.0029782807661229887,0.00204587876034947,0.004309931989163922,1.790492878203551e-5,1.207316953253352e-5,2.63759464944891e-5
1889,0.002971103746360246,0.0020402171910373266,0.004327146930162139,2.5521731030960038e-5,1.720769002244317e-5,3.789629809299819e-5
1890,0.0029726471555668195,0.0020371193254930904,0.004338948011567517,3.582068789786778e-5,2.4109815839136322e-5,5.3401753869661235e-5
1891,0.0029810473033589696,0.0020427102256901555,0.00434668540356938,4.9487354030391614e-5,3.3366244008362336e-5,7.395733099639201e-5
1892,0.002985162436890417,0.0020517365883988697,0.004348074733564611,6.752347649930294e-5,4.55879972510091e-5,1.0070791554815634e-4
1893,0.0030088251375913633,0.0020706234704324297,0.004344712223443559,9.079534713377091e-5,6.163306085830258e-5,1.3505688139030085e-4
1894,0.003016977624281217,0.0020941986382822272,0.00433427250014305,1.2069881059496419e-4,8.254231478425358e-5,1.7847120422312765e-4
1895,0.003029193440171174,0.0021274566036706194,0.004319754097373224,1.588819917109731e-4,1.0947529979735604e-4,2.3254324265565876e-4
1896,0.0030409770910057978,0.002165665091475838,0.004297438428829297,2.066506039883982e-4,1.4401532845554477e-4,2.9910153914478434e-4
1897,0.003053705729600075,0.0022118371662117435,0.004272941635730102,2.644873211453616e-4,1.8775256694317731e-4,3.7967990867887635e-4
1898,0.003092801856874252,0.0022632533943303572,0.004227767275541583,3.3578375182081533e-4,2.424534958281052e-4,4.759685159828868e-4
1899,0.0031252111600790786,0.0023188388575196206,0.004197321077992892,4.24858960964879e-4,3.105238197267822e-4,5.85719107938509e-4
1900,0.003161542097680857,0.0023779668695363817,0.0042342825650344236,2.0994814473362526e-14,1.5527554886810277e-14,2.873752474311327e-14
1901,0.003211189862695709,0.0024399883329280884,0.004278583674033231,2.7218301091216873e-12,2.040077118218272e-12,3.712487014949307e-12
1902,0.003247841127903761,0.0024915927443115776,0.004322837276142143,4.749659664290199e-11,3.574493231136873e-11,6.42871979320664e-11
1903,0.0032435915959946222,0.0025038557474815525,0.004366724821321716,3.5602569642994393e-10,2.6920169462831793e-10,4.868932195195555e-10
1904,0.003246257616305942,0.0024795144287049127,0.004423519883863958,1.7013399978578585e-9,1.2863214932637052e-9,2.3463750040458524e-9
1905,0.003280303796931025,0.0024459807267342695,0.004451909074412083,6.109695831291523e-9,4.5402313869875e-9,8.546899740506345e-9
1906,0.0033066533556692073,0.0024259441088454224,0.004492558040036523,1.8171115792493414e-8,1.3160829478464538e-8,2.5232504858930834e-8
1907,0.003313501329176638,0.002478754601956592,0.0045316315581670685,4.639193540498345e-8,3.3798150987894405e-8,6.48542338371025e-8
1908,0.003314178321906741,0.0025373412984176238,0.004568970093765391,1.0594135543676334e-7,7.893513118003391e-8,1.4921971309847962e-7
1909,0.0033274080799212385,0.0025928506272660623,0.004604443292442529,2.2210961113925152e-7,1.6873615500704042e-7,3.1457905125154417e-7
1910,0.003332219758870394,0.002610197944266205,0.004638205342844071,4.3215548145381145e-7,3.3561694432222e-7,6.17791302825611e-7
1911,0.0033687382988089936,0.0025645980574727457,0.004669641532184216,7.958799587459003e-7,6.131780122382166e-7,1.144275049496502e-6
1912,0.003364123889346254,0.0025208741557842815,0.00469974509945522,1.4110840469404428e-6,1.0535248261165822e-6,2.017225458278451e-6
1913,0.0033624248695470764,0.002481295392046922,0.004742093826551031,2.376022137221871e-6,1.7387996467645912e-6,3.4102624012421067e-6
1914,0.0033782606677685446,0.002443338369600609,0.004787198270020772,3.841102726723483e-6,2.7696434589177945e-6,5.558193449912475e-6
1915,0.003402029090255053,0.002409743661374914,0.004839343583853301,6.032439676845792e-6,4.283036177190402e-6,8.794730264430423e-6
1916,0.003424585645050665,0.002377437605517109,0.004884793844491779,9.282275644539287e-6,6.445478987294312e-6,1.3545559608213735e-5
1917,0.0034416931923629632,0.0023670693509047127,0.004926046578615477,1.3927933906808584e-5,9.481439613321148e-6,2.0384206745537956e-5
1918,0.003447804291667839,0.0023512595138647273,0.004960065988252383,2.0362468315901608e-5,1.37210428892314e-5,2.999001589048602e-5
1919,0.0034594428234610746,0.0023318424940013396,0.004988672434850665,2.9152724512194777e-5,1.9551415285305516e-5,4.3171720893890234e-5
1920,0.0034654772452100222,0.0023169496323641164,0.00500985949743162,4.107716205483353e-5,2.7230354185594392e-5,6.098445755427832e-5
1921,0.003464954257907395,0.00230490778621716,0.005023071936299719,5.6831717655475206e-5,3.743152320238343e-5,8.456500176821333e-5
1922,0.003459038844672725,0.002297571843386088,0.005029335924902645,7.722718236119738e-5,5.068384301399229e-5,1.1533187726418039e-4
1923,0.003454882129708155,0.0022940066358301064,0.005026750227234514,1.0363836280039738e-4,6.790118615797216e-5,1.548409278743781e-4
1924,0.003455072362256396,0.002294498509056342,0.005018138601406698,1.3717717636216174e-4,8.983548554824618e-5,2.0477592494656436e-4
1925,0.0034527881955510563,0.002299458920827782,0.005000334658869655,1.7925739247103765e-4,1.1766221483415612e-4,2.6705548595941104e-4
1926,0.003451057011234626,0.002307496613291906,0.00497546631787095,2.3204892410555163e-4,1.5251418636458644e-4,3.434629111039104e-4
1927,0.0034444746298914414,0.002317521009329619,0.00494433069321029,2.958444394035495e-4,1.9560504032343007e-4,4.3624058284306034e-4
1928,0.0034356360654771005,0.002329053933891679,0.0049066839103681995,3.730059570535775e-4,2.4823509323551894e-4,5.473819398793373e-4
1929,0.0034306333514076267,0.0023440712447072506,0.004868544878001948,4.646529823721429e-4,3.1178520976805056e-4,6.805806919918402e-4
1930,0.003418436943270591,0.0023809481444429697,0.004841939936262722,2.2555911384575792e-14,1.5342743555511526e-14,3.3045516152730415e-14
1931,0.003423539142639985,0.0023937407222508356,0.004749635041641528,2.8870708769182624e-12,1.9732032971912444e-12,4.206404672847085e-12
1932,0.0034188629595661634,0.0024072375664958476,0.004651446917901753,4.926277123443936e-11,3.387869767105455e-11,7.052420501595879e-11
1933,0.003412686152139159,0.002414260539914257,0.004618509918451218,3.6869396893926913e-10,2.551589719969813e-10,5.171529504855967e-10
1934,0.00342138454775279,0.0023953209483913883,0.00458573871740472,1.7513429716903767e-9,1.2082880484239012e-9,2.447720515378804e-9
1935,0.003416007731553688,0.002376850856604365,0.0045833295210723265,6.3121174054363624e-9,4.2925605211224255e-9,8.705032477996881e-9
1936,0.0034185396706493958,0.002358976555149471,0.0046297208146390805,1.853641257570369e-8,1.2522621082599749e-8,2.5702502340254573e-8
1937,0.003425440207099814,0.0023418247775119235,0.0046427247305132514,4.718789172398617e-8,3.162894881618191e-8,6.608404934185177e-8
1938,0.0034300633879642112,0.0023254517322123655,0.0046173098897672755,1.0824596969130106e-7,7.156785260392753e-8,1.5053924233260546e-7
1939,0.0034497369508848076,0.0023099412234641975,0.004593332098306291,2.2671890040158403e-7,1.4849443719124956e-7,3.1291208983272965e-7
1940,0.0034622436065799836,0.0022953085568381717,0.004563756191786537,4.4407497428860384e-7,2.872676400738587e-7,6.063798125278711e-7
1941,0.0034534962198562464,0.0022815765413437645,0.004505373206501017,8.19586072712816e-7,5.245394018547057e-7,1.1091116144055787e-6
1942,0.0034511104625225587,0.0022687990390171105,0.004485019298647893,1.420749606772163e-6,9.12456525714493e-7,1.919072857579529e-6
1943,0.003455154156536828,0.002256846555589741,0.004474319360845512,2.3920407514650053e-6,1.5232846300643553e-6,3.2018531725032195e-6
1944,0.003452818314190541,0.0022461612517936424,0.004467933702371876,3.881024979383617e-6,2.4540953328984863e-6,5.168285005029646e-6
1945,0.0034537357267570637,0.0022360938570546735,0.0044634558198168705,6.0885839843949596e-6,3.834579460054473e-6,8.096998228741971e-6
1946,0.0034490848109089336,0.0022282048328496223,0.004483854671254903,9.311082357778562e-6,5.829839317026174e-6,1.2343925801624968e-5
1947,0.00345248259910273,0.002220736465251684,0.004480073597059264,1.386638746965272e-5,8.66219243248618e-6,1.8411089702193095e-5
1948,0.0034653342745315655,0.002217068210824166,0.004477190307432002,2.0223665490353016e-5,1.258921184001439e-5,2.6890663953864976e-5
1949,0.003464871767382835,0.0022143599501383286,0.00447169398691687,2.8954024128874674e-5,1.7988037908446142e-5,3.838504785330913e-5
1950,0.003459520625417785,0.0022164597609320136,0.004464767906776573,4.0763273482747844e-5,2.5243796735609652e-5,5.382718717985546e-5
1951,0.0034507583375852943,0.002212564892089633,0.004455382380522628,5.631960543568206e-5,3.4957576508413386e-5,7.416082395909802e-5
1952,0.003449101484302129,0.002207003138245307,0.004442194587809586,7.618392933488417e-5,4.7733107054653044e-5,1.00625226645999e-4
1953,0.003443446148447652,0.0022021103764620687,0.0044262898029329666,1.0209803589239004e-4,6.39184409149548e-5,1.3443171990921553e-4
1954,0.003436602244577101,0.0022029752044080662,0.004405124397538521,1.3490941735929898e-4,8.459750735199028e-5,1.7715291584511971e-4
1955,0.003443664823496489,0.00220589274218867,0.0043816932457066094,1.765098995612791e-4,1.106393325567894e-4,2.3022640504885214e-4
1956,0.00343491201024623,0.002215020731260197,0.004351777469569974,2.2816446982527823e-4,1.4339194929482635e-4,2.95411403349105e-4
1957,0.0034194773142581835,0.0022299399635608667,0.004321251469512344,2.9023833244135283e-4,1.839284223048638e-4,3.743744758089648e-4
1958,0.003404775743107758,0.002250757302994624,0.004284204352206897,3.6402253943415303e-4,2.3383444979394697e-4,4.686775821450994e-4
1959,0.0033877477201723935,0.002273236892740149,0.004247317895390115,4.543725301055445e-4,2.9518744860556186e-4,5.800279355049042e-4
1960,0.0033733646193415965,0.002296861127595056,0.00420608072218939,5.587430986333617e-4,3.685779016602906e-4,7.092379954634941e-4
1961,0.0033549203584133567,0.002322386870705458,0.004165615522084193,6.786269628406087e-4,4.5540241887225875e-4,8.579896125020343e-4
1962,0.003332223349955736,0.002346977934091703,0.004108625936645678,8.158135815049727e-4,5.568824998025378e-4,0.0010214721884146004
1963,0.0033096218546361635,0.0023736413366907353,0.004032104111953191,9.690787904592945e-4,6.735019457152541e-4,0.0011973372344683745
1964,0.003284062394790904,0.0023835293732477328,0.003988477254495271,0.0011366431915110786,8.029340351680568e-4,0.001396879187049581
1965,0.003265501985375169,0.002373245297790634,0.0039561513119107045,0.0013061239969163886,9.400835991610351e-4,0.0016151535722787142
1966,0.0032503330569308196,0.0023678790501867734,0.003971071049600641,0.001498666380231506,0.0010816411191713051,0.001852227510380982
1967,0.0032237954076990375,0.002380476623459438,0.0039880833439701726,0.0016976797288520283,0.001228695731270038,0.0021176319291842387
1968,0.003204248343155576,0.002397690943062622,0.003940177539456061,0.0019013118767546775,0.0013906015455798031,0.002390474212824822
1969,0.00318578554529877,0.002413805925746109,0.003927612942277005,0.0021051048818737823,0.0015568024775460773,0.0026111162708550902
1970,0.003175630651996513,0.002390416846266649,0.003947844400386787,0.0022960051669620864,0.001697982778704592,0.0028646022358092683
1971,0.003181534182887808,0.0023464364332910926,0.00397068073485695,0.002483484696792486,0.0018162866184424332,0.003117054757156448
1972,0.0031721245401615805,0.002287806339579948,0.003992200455491707,0.002654140415822479,0.0019009779811379802,0.0033384183257695395
1973,0.0031497784995418968,0.0022329104958248754,0.00401202063869188,0.002792099423003706,0.001957000974657975,0.0035365709772685306
1974,0.003140195907048506,0.002182120627982724,0.004030001717545426,0.002887505274999156,0.0019943337655840554,0.003701537254533726
1975,0.003132344196354271,0.0021361457836683922,0.004046739600935641,0.002956480346957828,0.002023584336238668,0.0038319604102604586
1976,0.0031189366248110624,0.0021077120061199495,0.004061014315590654,0.003007761585120417,0.00204171570234274,0.003928933652646423
1977,0.003129132090012551,0.0020817438407310486,0.004074427836699249,0.0030309004935725834,0.002044508112727309,0.003996106868814036
1978,0.003110439142466865,0.0020579698003051834,0.00408440423684955,0.003073694410050393,0.0020394516580506694,0.004037613491097123
1979,0.0031034175341022236,0.002037047671466259,0.00409343151695861,0.0030731783219952475,0.0020252181123512165,0.004060573484546513
1980,0.0030989844790932104,0.0020178225093287943,0.004097897052060207,0.003068367693602213,0.002009625772214223,0.004066167409631133
1981,0.0030961680335123472,0.0020010051472324616,0.004100147165602164,0.003057219771595918,0.0019905739034239913,0.004064583049428298
1982,0.0030904081251028,0.001986551190821912,0.004097953528796625,0.0030486520536590128,0.001973558374836575,0.004051253428755777
1983,0.003085762789093294,0.001974702990324516,0.00409053512879726,0.0030360010550126203,0.0019569739733765468,0.0040354221854195915
1984,0.0030776240532848975,0.0019650194882166743,0.004080441886277708,0.0030231749671305193,0.0019436422850672482,0.004012487232515453
1985,0.0030708749950319877,0.001958697889548645,0.004062338735403013,0.003013004905992392,0.0019325971018402323,0.003985715388718493
1986,0.003063469866930131,0.0019532690824518102,0.004045458836115368,0.003001777122510345,0.0019239144349410086,0.003955716997225182
1987,0.003049251107353463,0.0019516170104126416,0.004023133130392136,0.00298486236850726,0.0019174787383952202,0.0039256974848823015
1988,0.003045896331599956,0.0019510576343415463,0.003998862294938985,0.0029728959089594786,0.0019132806946477122,0.0038934997338505696
1989,0.0030441566593783238,0.0019511067854070144,0.003969470621900904,0.0029671097735300455,0.001910206731520885,0.0038583895811901588
1990,0.0030173960799730944,0.001954806571991883,0.003918793757876947,0.00293170039158444,0.001909913827043406,0.003822012717640668
1991,0.0030352370157351563,0.001957987329169985,0.0038758450128429794,0.0029412993181561855,0.001909761578039828,0.0037601261304791903
1992,0.0030191381714093054,0.0019627931997496014,0.003834259574961365,0.0029207339760250043,0.001911660518828856,0.003709687239181001
1993,0.0029924989904899354,0.0019684807277792907,0.003792149965859254,0.0028923369764705105,0.0019141525100596986,0.003663963896662343
1994,0.0029804840141509506,0.0019747968166616055,0.003757287180981306,0.002877291038557863,0.0019177338822305475,0.00361840938748074
1995,0.002967735720712665,0.0019805476247816752,0.0037069025312109452,0.0028758729931993394,0.0019214867524081193,0.0035738456259452093
1996,0.002978395019209915,0.001987623034980429,0.0036651649505450947,0.002874844464046477,0.0019258090508551197,0.003530296775489182
1997,0.0029892781691057742,0.0019940777836781514,0.0036426827521885536,0.002882767214704045,0.001930611913095874,0.003520006420167729
1998,0.002999534691872906,0.0019996902177371167,0.0036639230592881654,0.0028910923117381132,0.0019350928497424787,0.0035341804413134593
1999,0.002997897055695374,0.001989713230743045,0.0036809500332201897,0.0028906980491619425,0.0019269121812562023,0.0035397340096103725
2000,0.0029736872022196976,0.0019797612639787673,0.0036994179550907218,0.0028729945821924065,0.0019160996863912079,0.0035569142209202678
2001,0.0029396187577733204,0.001971388388919997,0.0037473963765798568,0.0028471798151173326,0.0019072758127642868,0.0035915960079623303
2002,0.002917976721665597,0.0019575088874828174,0.0037744523312824418,0.0028159544028910685,0.0018830561267336563,0.0036121062891026666
2003,0.0029063617966340076,0.00192948167159539,0.0037943674038076127,0.0027979451826926033,0.001856276603533354,0.0036321821708537026
2004,0.002898930255803761,0.0019034205056927436,0.0038142516630113683,0.0027869526799887932,0.00183179263891125,0.0036525951507134927
2005,0.0028884366860304944,0.0018793107294703005,0.0038311516203348396,0.002775033421603299,0.0018090968377034345,0.0036717162581675466
2006,0.0028788907522867817,0.0018554717750339615,0.0038538599774489164,0.0027669239851590087,0.001787520204686744,0.003700164547537634
2007,0.002870039713813632,0.0018336333011802486,0.0038796758761859606,0.0027664343450315544,0.001767203147523291,0.0037270822331053237
2008,0.0028623873068462542,0.001815365087247505,0.00390207587039093,0.0027559697108590136,0.0017510970347548028,0.003752741476975558
2009,0.0028550381686832144,0.0017988391438455002,0.003920617692643692,0.0027518165203192185,0.0017359204886709992,0.0037727495974087975
2010,0.0028495958933120276,0.0017884015780308899,0.003934168655115135,0.002749058281056404,0.00172713269926836,0.0037906328080721816
2011,0.0028435453913851594,0.0017792735582559528,0.003943113093305585,0.0027474887066229036,0.0017195143249380583,0.0038024640812550164
2012,0.002836763873672549,0.00177786138174595,0.003946019715116752,0.0027471538850235453,0.0017188291825830657,0.0038096724791069295
2013,0.0028289941034869565,0.0017790962943517847,0.003943169150637416,0.002747548793388465,0.0017219483587628632,0.003810493298560226
2014,0.002811184838757439,0.0017793808581822597,0.003933231976973851,0.002735267848138067,0.001730512187229818,0.0038056338433024193
2015,0.0028008730163234063,0.00177649260210692,0.00391809944650269,0.002728419005521571,0.0017453927930874556,0.0037942690616779035
2016,0.00281039177519982,0.001775019155861133,0.003894513281958411,0.0027406159714727287,0.0017487552094071,0.003769655882567038
2017,0.0028399273715168562,0.0017791094357599334,0.003849991710885657,0.0027667389622343767,0.0017551671110559335,0.003724033416774927
2018,0.0028248011847213524,0.0017855735322569054,0.0037927571907581167,0.0027609817985053166,0.0017637021912063132,0.0036707349803470693
2019,0.0028154371398824915,0.0018010546785581704,0.0037294450132611123,0.0027526135820669026,0.001774814591572105,0.0036112109963357675
2020,0.002818012512732764,0.001818449528595156,0.0036418182425298055,0.0027586731073586906,0.0017878233746293558,0.003563298132107902
2021,0.0028343511597875093,0.0018353973166682779,0.0035996832842876214,0.0027778532130255038,0.0018020282620874782,0.0035346637284253725
2022,0.002816755141533847,0.0018545180336223556,0.0035678325770415655,0.002772290813754711,0.001818510729890046,0.0035001773924258368
2023,0.0027992145405853217,0.0018726153764091907,0.0035252510944103707,0.002767739509215504,0.001834895176498189,0.0034654694075297405
2024,0.002789186856151033,0.0018999752264450864,0.0035034541118475074,0.002760555762540854,0.00186655116240099,0.003467061197749797
2025,0.0027793397211845006,0.0019306289316193394,0.0035184011849113774,0.0027566125286013145,0.001897838889202311,0.00348684307438025
2026,0.0027821899259617695,0.001957406423860218,0.0035411171555135264,0.0027544482657877144,0.0019288818233100945,0.0035138562998041647
2027,0.002783817408081691,0.001959799193871912,0.003546635299416041,0.0027607801166984517,0.0019481210126203268,0.003529319188461172
2028,0.0027670273272157025,0.0019617255311078427,0.0035526506957766135,0.0027436393461494043,0.0019390442992516857,0.0035393938340522423
2029,0.002753953367994265,0.001971953946775758,0.003557765800861634,0.002730103581495694,0.0019497393163282843,0.0035489968272222052
2030,0.002756292214022448,0.0019918185655118537,0.00356290273460934,0.0027367268900815155,0.0019773407854207187,0.0035581213849548475
2031,0.002741277236093998,0.0020159898351070605,0.0035675701114212385,0.0027447932044336243,0.0020033561981541107,0.0035667552843865174
2032,0.0027297253407823803,0.0020386243806488767,0.0035718600239666772,0.002745902662193224,0.002028669616416456,0.003574879592248609
2033,0.002727510571720604,0.002040594296140048,0.003575886424627306,0.002739694935696512,0.0020366348409640825,0.0035826731668048726
2034,0.0027200537634878954,0.0020058579202766606,0.0035796635454715692,0.0027273277888659993,0.0020024896731877812,0.0035896500980557846
2035,0.0027120227929271906,0.001988442175738227,0.0035828354344362885,0.002725833556820733,0.0020058684521152884,0.003596726180219767
2036,0.0027076977513627045,0.0019957064136258223,0.0035858556359548094,0.0027185859266095564,0.0020141783538904627,0.003602312085032799
2037,0.002700608755938966,0.0020029810802250246,0.003587846635778163,0.0027118070057688486,0.002022586617375903,0.0036082639963044487
2038,0.0026935923015974396,0.002007468141295218,0.003600297649798625,0.002705911504376897,0.002027368204098311,0.003617455293396086
2039,0.0026888629092928634,0.002002501731748235,0.0036137160470410797,0.0026998466968064998,0.0020105606649466166,0.003633695180209507
2040,0.0026814981300587407,0.0019882103854156874,0.0036259032613408567,0.0026946569725498997,0.00199598639519661,0.0036474953131003596
2041,0.002674421059204494,0.0019750607779293865,0.0036324098474601104,0.0026888670529660458,0.0019845883400993122,0.003655981709657205
2042,0.0026664580919640475,0.001964284681363851,0.003636762757072317,0.002684749189697988,0.001977308932787421,0.003662282791683892
2043,0.0026650457222768325,0.001958258782268806,0.0036353228934909274,0.0026898936018941795,0.001972804373146643,0.003660751713965134
2044,0.002663971200164099,0.0019571725426276295,0.003629079710510748,0.002688387388624507,0.001973819944152795,0.003657226821443661
2045,0.0026543940497540776,0.0019585508917641706,0.0036183798674755837,0.002677963406731082,0.001977433161832685,0.0036453421866241716
2046,0.0026619202314173175,0.001967290783475401,0.0036006084527707132,0.0026944987074505496,0.00198826923993505,0.003630030285788635
2047,0.0026698131617783477,0.00196954762030501,0.0035796852015917893,0.002695866862275037,0.001998331322749786,0.003608034396035335
2048,0.0026852940474990303,0.0019597319585947064,0.0035511209099470904,0.002716010762726383,0.0019986663130071467,0.0035812252447089046
2049,0.0026853762907346713,0.0019411531708406638,0.0035206160671190936,0.0027187022491332747,0.0019803486652989716,0.0035501943679017655
