t,incu5_med,incu5_lower,incu5_upper,incu5_smc_med,incu5_smc_lower,incu5_smc_upper
1800,8.994982501046962e-4,2.2530363967309856e-4,0.002355395546758134,8.241927598090833e-4,2.0926382131482643e-4,0.0021430816301715823
1801,9.079315527866266e-4,2.469088115140731e-4,0.0023445092390437117,8.367029865574452e-4,2.3003532908019115e-4,0.002130549540992916
1802,9.224346374978837e-4,2.731966768502325e-4,0.002324526147219702,8.462830644408897e-4,2.564982864382434e-4,0.002109368515700856
1803,9.434123321411752e-4,3.074270962875061e-4,0.0022949217839039497,8.680637065466524e-4,2.8435674008412163e-4,0.002077625526693964
1804,9.631303373378152e-4,3.460341396258891e-4,0.0022568004293459353,8.757920058577512e-4,3.166372813333686e-4,0.0020379235386047455
1805,9.538745245050947e-4,3.665755533991792e-4,0.002200017689930914,8.650959842570816e-4,3.315944364407759e-4,0.001988760095357833
1806,9.855710357629496e-4,3.7496111305649287e-4,0.00213465517428405,9.009322197850343e-4,3.480848922285938e-4,0.0019334683362132116
1807,9.746133942631688e-4,3.95610825618692e-4,0.0020629432609336152,8.951684681729742e-4,3.658221368051049e-4,0.001870726534754556
1808,9.685524104859225e-4,4.144021587529508e-4,0.0019862532908159697,8.924593121851971e-4,3.8408513129974955e-4,0.0018044557122643657
1809,9.88282538994893e-4,4.311222706086823e-4,0.0019053674526969331,9.076491400691953e-4,3.989585363552781e-4,0.0017330657165921682
1810,0.0010105722562020682,4.364751560059832e-4,0.001823190141676164,9.389215642628345e-4,4.023074501694221e-4,0.001675091721592314
1811,0.0010585530272238615,4.4113440067013404e-4,0.0018335678369775336,9.84693937647793e-4,4.07367244819054e-4,0.0016767969884488349
1812,0.0010918732254125627,4.4611207914992406e-4,0.0018758738946734249,0.0010059530431225905,4.111251584999217e-4,0.0017072508657920717
1813,0.001103355194173941,4.492537302035183e-4,0.0019021714428594963,0.0010263430850444646,4.121577710244108e-4,0.001747003097608908
1814,0.0011237619720676736,4.504022218235268e-4,0.0019309297352018205,0.0010459004129608528,4.1362091894021674e-4,0.0017775313171930838
1815,0.0011382056893312314,4.5156671523239347e-4,0.001965906871979212,0.001036881352991455,4.145890682638643e-4,0.0017863735452310868
1816,0.001126597725966984,4.52739955557649e-4,0.0020152470476524536,0.0010372373564608124,4.159496609741808e-4,0.001822443989624493
1817,0.0011403260464649995,4.538944060108773e-4,0.0020631120318515966,0.0010477257594594964,4.1788779414744993e-4,0.0018687634756749867
1818,0.0011447021594042806,4.550299128058245e-4,0.002110535162735236,0.0010484893782542264,4.187246652826452e-4,0.0019165883078569145
1819,0.0011474587207799297,4.561012351774663e-4,0.0021602907781471904,0.001059954659039088,4.1987764980637617e-4,0.0019627502425657414
1820,0.0011621142804085767,4.5720030873844556e-4,0.0022078067963855127,0.0010719316143256584,4.210264946276388e-4,0.002007122576994519
1821,0.0011586709343978257,4.5806178726542484e-4,0.002253684199959366,0.0010773957361183697,4.221080035604697e-4,0.002049696371168653
1822,0.0011602589826506535,4.59335819936146e-4,0.002297020815024106,0.0010831631711216323,4.232311987357668e-4,0.0020906345922241045
1823,0.0011585785417536105,4.60137179375328e-4,0.0023391047075722966,0.0010813724731391396,4.2436151118197983e-4,0.0021298997831264133
1824,0.0011570975035899444,4.61672140475387e-4,0.002378605655082836,0.0010811488622016266,4.258324556557511e-4,0.0021673197716924274
1825,0.0011714530482031386,4.6305181023394783e-4,0.002416586829254918,0.001080689256747448,4.271715008317744e-4,0.0022035749799682023
1826,0.0011904848838035654,4.660878630219556e-4,0.0024526133411883833,0.0010920293015865144,4.306839720568849e-4,0.0022369541913215456
1827,0.001185317682107363,4.688904727449816e-4,0.0024856377843552636,0.001095343192640903,4.327586880060442e-4,0.002270073398981781
1828,0.001198916248677458,4.756987923530723e-4,0.002517752743529433,0.0011117594801604443,4.387888679829413e-4,0.002298942458435995
1829,0.0012118569235832653,4.8203508729795854e-4,0.002545225964725173,0.0011286531208432732,4.4584647592344634e-4,0.002327384911621137
1830,0.001241693569559796,4.939694937382082e-4,0.002571949783505564,0.0011505577915326428,4.5773159851453986e-4,0.0023513651607387884
1831,0.0012529120411136315,5.080363799004147e-4,0.0025888710064970485,0.0011638940725658701,4.6990731555204287e-4,0.0023736694057781395
1832,0.0012599356151801098,5.255197195388339e-4,0.002598565265017095,0.0011709656031762303,4.8790295822572014e-4,0.0023920487383931946
1833,0.0012642484352204926,5.385285794380836e-4,0.002602588941652006,0.0011779417594214377,4.984378662603587e-4,0.0024075156106440516
1834,0.0013127100336132946,5.549271220731425e-4,0.0026023297985942164,0.0012299645224352932,5.112331032842313e-4,0.0024143081087885116
1835,0.0013763994498022436,6.058139372242516e-4,0.002596491262804429,0.0012889760156372815,5.605507566968209e-4,0.002409980750499373
1836,0.0014284608294992708,6.38532812062749e-4,0.0025871111443187527,0.0013203492674211585,5.930586653741753e-4,0.0024012931613341284
1837,0.001477934804841101,6.764747104837642e-4,0.0025730273060991203,0.001359677486814031,6.281222594128378e-4,0.0023897840313098755
1838,0.001523956324429895,7.325790108893696e-4,0.0025563295564540196,0.0014047920436249576,6.767705598606606e-4,0.0023745184652491816
1839,0.001576593127015694,7.64596656491055e-4,0.0025366038603674684,0.0014675181186616642,7.166418980052665e-4,0.002357779755687122
1840,0.0016416513123114801,8.006571797527144e-4,0.0025147995606271704,9.376592101411779e-15,4.561605491682037e-15,1.4288226223723293e-14
1841,0.0017121220034513871,8.454465249478911e-4,0.002492185940066436,1.2519458142592194e-12,6.15988241907964e-13,1.828107278237746e-12
1842,0.0017955001547110088,8.895157862545222e-4,0.0024744213716248295,2.2287713937367202e-11,1.1105866853045255e-11,3.171577469526465e-11
1843,0.0018303167219188162,9.335045201364667e-4,0.0025290475083927424,1.7249596690254905e-10,8.75327452168612e-11,2.449314799256384e-10
1844,0.0018892903684571594,9.709195517157008e-4,0.0025924092047755138,8.50576107554329e-10,4.3772049103607993e-10,1.2039318187109352e-9
1845,0.0019210086227495944,9.833608469704876e-4,0.002709837330153728,3.133098214252305e-9,1.6058634616777026e-9,4.453911063148708e-9
1846,0.0019569267381200454,9.800315711163748e-4,0.00279748270267611,9.469206711512064e-9,4.724452294405498e-9,1.3649400926889052e-8
1847,0.0019496765308013443,9.85237678731374e-4,0.0028956486386177887,2.411738986312559e-8,1.2063976234302128e-8,3.5815012678487794e-8
1848,0.0019496696837387826,9.974904086226502e-4,0.002994803657886518,5.50279405021916e-8,2.7925742290712575e-8,8.489221893266392e-8
1849,0.001998415221674256,0.00100912306685125,0.0030894494387677957,1.1801456098775722e-7,5.9203419435676256e-8,1.8399931033529092e-7
1850,0.002027700353260754,0.0010200577031610248,0.003179308658471498,2.357769633439159e-7,1.1688284597680403e-7,3.7083097847157045e-7
1851,0.002049059175974213,0.0010303954597509011,0.0032648842589755728,4.3917832052344665e-7,2.1753515393551713e-7,7.036916674127402e-7
1852,0.002062303339893675,0.0010401099141394213,0.0033454001270720327,7.748234438708452e-7,3.852833750525653e-7,1.2689842966988615e-6
1853,0.002090658619382147,0.0010517470925514817,0.003422011558784242,1.323237504418256e-6,6.542436897778316e-7,2.1916106938293834e-6
1854,0.0021114499253367582,0.0010661536957226867,0.0034937668870670224,2.177630104715377e-6,1.078321198531796e-6,3.6439279538629225e-6
1855,0.002119825525748139,0.0010828067052403392,0.0035614068864606658,3.451788649755476e-6,1.7236536300730306e-6,5.8658299500974675e-6
1856,0.0021367725975144254,0.0010982135680409344,0.003624883886981652,5.3390450937241895e-6,2.679223857799247e-6,9.16750454034725e-6
1857,0.002172078861999324,0.0011104791758660953,0.0036836781248920517,8.086370411090658e-6,4.068935880362606e-6,1.3966301568805338e-5
1858,0.002212261190451049,0.0011291275650067434,0.0037387086581378206,1.2043501500344917e-5,6.051366118903764e-6,2.0788001129841868e-5
1859,0.002258181008178945,0.0011586799955576941,0.0037883834264319113,1.7582116607886177e-5,8.851687387403525e-6,3.028634324421397e-5
1860,0.0022939147009781347,0.001199353212771073,0.0038346301669925564,2.5095704647037554e-5,1.2901162363366838e-5,4.330178617560596e-5
1861,0.002329327000069474,0.0012341207012039174,0.0038745427848880633,3.533598444037203e-5,1.8373401717298886e-5,6.079395982274069e-5
1862,0.002379617526837622,0.0012769554119419877,0.003910700606229437,4.9546284501808684e-5,2.5906581032307404e-5,8.398764541204245e-5
1863,0.002463980123940058,0.0013373875943923988,0.003941087921153611,6.906934014948952e-5,3.6137005772768544e-5,1.142223717416105e-4
1864,0.002476882429531631,0.0013813123562250735,0.003963127252294836,9.214008773496293e-5,4.9502837288289376e-5,1.5278090325440772e-4
1865,0.0025724620525113357,0.0014328479271838212,0.003962427399424263,1.2442418159322536e-4,6.728228196153631e-5,2.0028693839041118e-4
1866,0.002687494008046503,0.0015323912621906877,0.003955690151209263,1.690917112150211e-4,9.318488756548493e-5,2.589633952218681e-4
1867,0.0027963080881435467,0.0016420606001726168,0.003941150624896777,2.2265581436102522e-4,1.270173863651853e-4,3.303069022032038e-4
1868,0.0028699008636397932,0.0017498428625441257,0.003922111610503264,2.905825605141919e-4,1.713513924459101e-4,4.161307844822222e-4
1869,0.002929246939627382,0.001857481335099405,0.0039168752499762335,3.7880973173004496e-4,2.2562495124641124e-4,5.204565844785895e-4
1870,0.0030946657327660006,0.001922026330593524,0.004040923043217627,1.9260553401701888e-14,1.1414985047363263e-14,2.63209374548816e-14
1871,0.003176180665922607,0.001989665144515314,0.004079324792402047,2.554234294620071e-12,1.5150362681673553e-12,3.4005885900157415e-12
1872,0.0031901066178607372,0.002056935989234564,0.004147341919027359,4.392258348779019e-11,2.6830373456643004e-11,5.893055525514743e-11
1873,0.00323734248163213,0.0021245180113792146,0.0043155539073806305,3.3826500424607646e-10,2.0813150437644036e-10,4.493751159067921e-10
1874,0.0033070871905147435,0.0021915360729347824,0.0045785728104306474,1.6360744602282126e-09,1.0263713358066189e-9,2.2746154462377447e-9
1875,0.00334537596187078,0.002251092149447563,0.0048339894026143155,5.952995407089064e-9,3.797871263979003e-9,8.659599475808837e-9
1876,0.003426593115698858,0.0023034800648177424,0.005079550852758524,1.813094008628955e-8,1.1519958228950633e-8,2.6944541922857434e-8
1877,0.0034870881334791654,0.0023543132512269275,0.005313550649317378,4.716547194802572e-8,3.01968358529498e-8,7.22409703563841e-8
1878,0.0035012536912569833,0.002403370818282736,0.005534795589177169,1.0728514648606592e-7,7.07733041495475e-8,1.727338226597669e-7
1879,0.0035336386292180587,0.002450498854603821,0.005742580245393373,2.2746091794917018e-7,1.5171240488117993e-7,3.7710251304025574e-7
1880,0.0035992694425614376,0.0024827409033654907,0.005936420339745235,4.4827754648464243e-7,3.0148993248873515e-7,7.644528145236924e-7
1881,0.0036622007544903083,0.002502228288466588,0.006116637426897957,8.402432078686171e-7,5.646136093625411e-7,1.4571888673202053e-6
1882,0.0037223231258095542,0.0025191795612431386,0.0062827998786855,1.498466282767065e-6,9.958321549157502e-7,2.636745346779342e-6
1883,0.0037800283681407127,0.0025209721674614187,0.006435983123284754,2.559913233876035e-6,1.6734540718325844e-6,4.563392392667485e-6
1884,0.003834778317112802,0.002511545042926876,0.006575764561933635,4.216474085531513e-6,2.7081024576935335e-6,7.598436908188523e-6
1885,0.003887732711874131,0.002504637393005037,0.006702782442534567,6.721785067489659e-6,4.238924217300964e-6,1.2230171878994012e-5
1886,0.003937801057236603,0.0025015969333512405,0.006816833436386631,1.042199355698504e-5,6.4655765361306955e-6,1.9104793540530248e-5
1887,0.003987621685632718,0.0025043478895573684,0.006917445286750989,1.574965703198793e-5,9.640763840029699e-6,2.904780173984617e-5
1888,0.004034314506905796,0.0025145610933951738,0.007003700481585088,2.3286067925452647e-5,1.4112337795656406e-5,4.310662575638853e-5
1889,0.004083263847096685,0.002534682847532441,0.0070754128511968314,3.3730732090447126e-5,2.031983601013856e-5,6.255501073981172e-5
1890,0.00412968355063059,0.002567847906530255,0.007129713743583736,4.7994937002369596e-5,2.8890770097485367e-5,8.891538976089387e-5
1891,0.004179428515786388,0.0026156214202279174,0.007167143296749702,6.718385338375285e-5,4.062192865517159e-5,1.239882550401025e-4
1892,0.004229345712777749,0.0027347930019757873,0.007185976666414405,9.262510379870578e-5,5.743251480047448e-5,1.6976486063762354e-4
1893,0.0042820147777476395,0.002836739545455295,0.007185321568443315,1.259829552253095e-4,8.073339772548035e-5,2.285091713105477e-4
1894,0.00433704037864358,0.0029304987471377064,0.007166362564565897,1.6916372587154566e-4,1.1029992472021871e-4,3.0257663652791657e-4
1895,0.00457025239925943,0.0030412769477343614,0.007128497425700363,2.3116775338291473e-4,1.4958236766280137e-4,3.94484726273059e-4
1896,0.0048942492469212975,0.0031675308158498313,0.0070478349413806325,3.2058223689660626e-4,2.012194706976299e-4,5.066789482394143e-4
1897,0.0049473153835799255,0.0033091032159597985,0.006912871745804093,4.215299145677742e-4,2.68504324669012e-4,6.386252561120099e-4
1898,0.005029522190665067,0.0034797250939360225,0.006759105315195926,5.375553629985286e-4,3.55711353901621e-4,7.888635570523915e-4
1899,0.005245844824205896,0.0036269484053629455,0.006651677726854803,6.944697439593142e-4,4.687941429883873e-4,9.599419553624916e-4
1900,0.005388799678848163,0.0037979825875614354,0.006696883212067166,3.54793922491457e-14,2.3805256560519598e-14,4.620144664235655e-14
1901,0.0054981072194395415,0.003974879255839489,0.006887327876212149,4.671165968748134e-12,3.179588997083584e-12,5.989003971370147e-12
1902,0.005672579806715794,0.0041185950557736505,0.007314055691641984,8.159600075059374e-11,5.6364538627850973e-11,1.0621678553703843e-10
1903,0.005737438682992453,0.004258796193198139,0.0077348749699615955,6.357858005426095e-10,4.3770648934589164e-10,8.48338022161066e-10
1904,0.005780453059083731,0.004397257123772549,0.008144597773707041,3.0676857678928225e-9,2.1604865936904458e-9,4.295663255326367e-9
1905,0.005823414486904951,0.004523832198906503,0.008539004510336033,1.102167511085201e-8,8.001512721961023e-9,1.627947586296429e-8
1906,0.005896647742649127,0.00450365266509233,0.008914892936852594,3.284232985922932e-8,2.425397969411634e-8,5.045148928066558e-8
1907,0.006027325613436626,0.004593098993215381,0.00927000373968387,8.470104027760732e-8,6.225281669075892e-8,1.3481446459917527e-7
1908,0.0061708732189928,0.00460033588842931,0.009602948443578008,1.9706938648534437e-7,1.412535463055858e-7,3.214454753131208e-7
1909,0.006259185947417981,0.004529826194124003,0.00991305493525272,4.1457563330657387e-7,3.0067917175836e-7,7.001356649983293e-7
1910,0.006359144827758085,0.004462111658237087,0.010200261948734529,8.230580107463817e-7,5.823587470847354e-7,1.4166616715043949e-6
1911,0.006426319656458103,0.004347109459205848,0.010464913533580632,1.547367297156949e-6,1.0539862061274028e-6,2.6963214845627834e-6
1912,0.006455119845661357,0.004235537691348156,0.01070765508630809,2.766194230653934e-6,1.8102550331045528e-6,4.8734561055837805e-6
1913,0.0065003709395875225,0.004125512780828185,0.010928869571300816,4.726630712077207e-6,2.956433122995037e-6,8.42677058973827e-6
1914,0.006568408644766771,0.004038270906448837,0.011129179819310704,7.722014610752795e-6,4.66601298950982e-6,1.4021486794833586e-5
1915,0.006647808426463123,0.0039542541215447915,0.011307490628404563,1.219703820415077e-5,7.161201647096499e-6,2.2554764425575656e-5
1916,0.006722031907872468,0.00388155870621175,0.01146342267919118,1.8740987200251267e-5,1.0686569029071454e-5,3.5204859216995625e-5
1917,0.006781803045565156,0.0038217281464253006,0.011593131684057671,2.8207453066319538e-5,1.562603700124755e-5,5.347536856554328e-5
1918,0.006827981811983223,0.0037765402323817346,0.011695026267947085,4.158663834355071e-5,2.243892926880713e-5,7.923268544177555e-5
1919,0.006865221580675462,0.003748993881278157,0.011762527286093777,5.9991930493364084e-5,3.173362498348477e-5,1.1470682128341234e-4
1920,0.006893536598399294,0.003740667625758669,0.011793988747821118,8.487042819601423e-5,4.431636085964357e-5,1.6252179807372166e-4
1921,0.006910070618320488,0.003755894210489014,0.011782349159092521,1.1780249263143054e-4,6.126681153413229e-5,2.2553357010166112e-4
1922,0.0069152888901335575,0.003794925698037554,0.011727150945196874,1.6069196585103535e-4,8.396363702071138e-5,3.0691721750262206e-4
1923,0.006924719320893309,0.003860956948553775,0.011624141829919653,2.1552403036523233e-4,1.1430107327885627e-4,4.097679675966696e-4
1924,0.006899736534901641,0.003953777221783706,0.011474627907629506,2.8452369556616994e-4,1.5455275052189785e-4,5.370895602813177e-4
1925,0.006863967986268801,0.004072955008616361,0.011278988477083057,3.7271631055299005e-4,2.0780837275126697e-4,6.917279435915433e-4
1926,0.006817372707455525,0.004184798750996062,0.011040489909850262,4.805251097373758e-4,2.7751943516717275e-4,8.756750874203775e-4
1927,0.006752702133505285,0.004273190134387063,0.010763539863886234,6.092621547541702e-4,3.621603524026434e-4,0.0010901390311809963
1928,0.0066876350743011615,0.004370873988794925,0.010452813622781746,7.624829047534243e-4,4.6786424055805017e-4,0.0013348540200581109
1929,0.006636131264825787,0.004443184565213207,0.01011497468787634,9.422320306637915e-4,6.013609835819864e-4,0.0016089173396733193
1930,0.006580463705872855,0.0045690266298638645,0.009755233718385157,4.5415050878738193e-14,2.9951589274350196e-14,7.544350295004368e-14
1931,0.0065790821272877385,0.004580023038348945,0.009384626523242954,5.781249345970668e-12,3.895720800817187e-12,9.284429854452158e-12
1932,0.006531903588786393,0.004553988320900631,0.009067193617230972,9.752338938657913e-11,6.567022150856693e-11,1.5192184477807794e-10
1933,0.006416774585782318,0.004572485421917593,0.008745994887269258,7.189546368992813e-10,4.944063568626142e-10,1.0865214396868775e-9
1934,0.006293828560021291,0.004593338168375492,0.008425439935625,3.374627887848516e-9,2.3751503962861623e-9,4.932137243477978e-9
1935,0.006236418381924263,0.004595586008992485,0.008095364340306867,1.1925342330090924e-8,8.54069279378624e-9,1.679090650998781e-8
1936,0.006177301425228109,0.004597448484156724,0.007896183914028953,3.501040503599273e-8,2.5117101686644805e-8,4.734678669423879e-8
1937,0.006170689007391077,0.004518376444650406,0.007770726587149567,8.848442184551052e-8,6.351843289175289e-8,1.1776950420790323e-7
1938,0.006044445771751076,0.004436557383645137,0.007786642894319233,2.024752122190459e-7,1.422274526418777e-7,2.638401085551849e-7
1939,0.005958750965862602,0.004349323013974818,0.0077286655270973215,4.1087615759452e-7,2.908449332797289e-7,5.43862129858867e-7
1940,0.005939126400267959,0.004289324991430707,0.007732162104878752,7.842508127058458e-7,5.525789738153351e-7,1.061159424614197e-6
1941,0.005780217596689717,0.0042517815080847,0.007799916981409447,1.4254068512578253e-6,9.966128799202002e-7,1.959990210603965e-6
1942,0.005600054809511128,0.004195051276627765,0.007863342198747264,2.499045193818754e-6,1.7287655152374094e-6,3.4422298661108444e-6
1943,0.0055749243756663906,0.004048102618766872,0.007922206990014603,4.020775920877246e-6,2.8778312996038192e-6,5.8373915700860635e-6
1944,0.0055578858192402965,0.003910830783534586,0.007976155924622164,6.367496761421059e-6,4.601588280453744e-6,9.541956453887735e-6
1945,0.005525570204926328,0.0037836188108622145,0.00802617445704191,9.979239424024123e-6,6.9608915969750875e-6,1.510441884960229e-5
1946,0.005494194078896668,0.0036670713421671102,0.008081687330191267,1.520987252695969e-5,1.0257486158774196e-5,2.3230503125723476e-5
1947,0.005463055117484374,0.003558557011699979,0.008125459849159264,2.2598452231537035e-5,1.4780482391417678e-5,3.481876125530799e-5
1948,0.005429431438685379,0.003461826425555324,0.00815406393082974,3.266665900978443e-5,2.086788920200563e-5,5.0950501068499306e-5
1949,0.00537511322300281,0.0033717639398858535,0.008164621089916458,4.656572073468141e-5,2.89572843593383e-5,7.294343681108975e-5
1950,0.005332494701203418,0.0032932368092759286,0.008152615662704595,6.484271283745504e-5,3.953689018893316e-5,1.0224709979368352e-4
1951,0.005284403243368908,0.0032213661193190375,0.00811495777669808,8.852946232033893e-5,5.3251713314646745e-5,1.4054038527186252e-4
1952,0.00522907661728117,0.0031602006957549967,0.008047961563121337,1.1890526552284158e-4,7.077921887614706e-5,1.8948511682112873e-4
1953,0.005157890808933857,0.003105751294259135,0.00795006551340533,1.574104776356109e-4,9.305519808862338e-5,2.508267691274759e-4
1954,0.00509008150473551,0.0030609325333752755,0.00781904541727081,2.05432291656374e-4,1.2095652749585293e-4,3.2612627938392316e-4
1955,0.005009760535447863,0.003022919619083203,0.007656680934933975,2.645926698150515e-4,1.5573390714997243e-4,4.1761308852038704e-4
1956,0.004919743581185673,0.0028957912315929874,0.007462669552727156,3.356793748588735e-4,1.9668731637671752e-4,5.274112901353732e-4
1957,0.004822034109090484,0.00276684923278142,0.007262744711760125,4.1759101991825084e-4,2.3877477887257673e-4,6.555116364824775e-4
1958,0.004695220715861027,0.00264002381880475,0.007051923154113383,5.111609791892857e-4,2.862319152911653e-4,8.019817556661772e-4
1959,0.00459217837371586,0.002518062844717726,0.00682252923003353,6.230952013622233e-4,3.3936492109737067e-4,9.668740048051461e-4
1960,0.004522315791949496,0.0023981832847503977,0.00657771104214629,7.481222337859392e-4,3.9745980865781916e-4,0.001148479568617633
1961,0.00438928507153153,0.002283361334629482,0.006325977018765709,8.887826337652402e-4,4.60437145059269e-4,0.0013506313736672253
1962,0.004243041297954329,0.0021716819833709246,0.0060863056987051425,0.0010450259449825252,5.270586794384397e-4,0.00156976923768967
1963,0.004111439800803873,0.0020655082538918864,0.00586333862619425,0.0012111030570053278,5.968527697852436e-4,0.0018001618051874005
1964,0.003980442217704645,0.0019629173132033858,0.005640463197037001,0.0013758891987316606,6.676950751771241e-4,0.00203695523817319
1965,0.003826135471837563,0.0018664027216971355,0.0054203897286286455,0.0015457196386827379,7.390185368544375e-4,0.002274139821621034
1966,0.003679252874389618,0.0017734134932699405,0.005205331092858619,0.0017213563351833445,8.075325800848052e-4,0.0025059011622405375
1967,0.003600602546531597,0.0016874443606117444,0.004997095474527244,0.0018856394364207929,8.731255659538808e-4,0.0027258293557179862
1968,0.0034872369541901335,0.0016053646166815183,0.004797048644147031,0.002056339909338509,9.321707803702773e-4,0.0029268860422352813
1969,0.0033233928367674605,0.0015287205640506583,0.00462409627919555,0.0021786960557732262,9.834284559767923e-4,0.003102998350233489
1970,0.0032165670820479375,0.0014569254849444953,0.004508375333966595,0.002308710404521069,0.0010253531849887445,0.0032670079807239514
1971,0.003134452946870147,0.001390203842471264,0.004354707399561216,0.002397359864940028,0.0010570637715610672,0.003444022429238769
1972,0.002986077577068862,0.0013282279410434135,0.0042622455153730155,0.0024574435312502275,0.001077253520878586,0.0034998401409652
1973,0.002951209038546722,0.0012707203930810316,0.0042179256416448666,0.002532423662505245,0.0010857903022534069,0.00360724465179691
1974,0.0028439466721224237,0.0012177095248708046,0.004176797834553107,0.002553183398071147,0.0010839918421927622,0.0037115949350122667
1975,0.002806579661538537,0.001168737890393872,0.0041382239392786895,0.0025239643486124654,0.0010727340647467924,0.0037818539053774396
1976,0.0027122842481152386,0.0011238870516888542,0.004133943372026849,0.0025373422749658675,0.0010538631786507022,0.0038310702185873494
1977,0.002619938823823475,0.0010827074605928389,0.004140260283158986,0.0024975614847811715,0.0010296984442412763,0.0038852616041156933
1978,0.0025109362987950656,0.001045132780587271,0.0041435751176684705,0.0024368373597609978,0.0010017942328388177,0.003913318878518052
1979,0.0024212778374797335,0.0010116171469946777,0.004139914426288796,0.0023533081265305557,9.733590785659328e-4,0.003921278590928342
1980,0.0023478152668635383,9.803211289812343e-4,0.004130745855260832,0.002277106576646309,9.43665723398233e-4,0.003910331521897535
1981,0.002292145730323193,9.545275519730529e-4,0.004111034554085773,0.002199279308464605,9.179669854745506e-4,0.0038865858521171266
1982,0.0022360726102400416,9.291840724735438e-4,0.004081472439624652,0.0021265506698117174,8.913320672509943e-4,0.0038489679632406643
1983,0.0021822500212641833,9.102657948636385e-4,0.0040395822101953905,0.002067370952402736,8.709221072357574e-4,0.0037996228268021076
1984,0.002131591416418954,8.913199165227992e-4,0.003983490954064275,0.002011592262197469,8.505601221724724e-4,0.00373875944122356
1985,0.0020708651410883587,8.780788744407268e-4,0.003914862624935696,0.0019513587739860448,8.349834968799692e-4,0.0036656917580254857
1986,0.002012891917096768,8.657767912903379e-4,0.0038305095223148153,0.0018933733932397104,8.21964667567831e-4,0.0035804570401958852
1987,0.0019534113636191738,8.57141036547798e-4,0.0037576312294304885,0.0018304820548599948,8.10607198195976e-4,0.0034852101352339463
1988,0.001895349771151468,8.5119957560762e-4,0.0036753114685057877,0.001770577676923534,8.038704832645311e-4,0.003378974681269407
1989,0.0018385776847735097,8.464885556531006e-4,0.003586378794407842,0.001713362613017771,7.968517764855565e-4,0.0032899976167744633
1990,0.0017840378413278366,8.444544697025759e-4,0.003492175732021373,0.0016566404784579733,7.915262253940908e-4,0.0031951497612141225
1991,0.00174290690713658,8.223535855225373e-4,0.0033945850686595055,0.0016221023801748424,7.688492115201133e-4,0.0031007150147817266
1992,0.0017206913518363915,7.858294111895738e-4,0.0032932865730096496,0.0015995100338624217,7.423741913172087e-4,0.0030034398032766853
1993,0.0016924635178418401,7.574547276150231e-4,0.003190091893908519,0.001577134686323368,7.143889898833758e-4,0.0029054432500491235
1994,0.0016283078646295033,7.289092265660019e-4,0.0030858913019740745,0.0015178234788695028,6.866273791703219e-4,0.0028075583586523985
1995,0.0015854544557984314,7.034793077362268e-4,0.002982648064454532,0.0014601631488436635,6.561301181098732e-4,0.002710883178031632
1996,0.001555097723558583,6.741783969851798e-4,0.002862139440459616,0.001422085985087578,6.211303509571456e-4,0.002616420785676876
1997,0.0015199012267073425,6.452104129747521e-4,0.0027384744067367834,0.001400928238199635,5.943139244838038e-4,0.0025414124623830995
1998,0.0014928298927618456,6.137931792459142e-4,0.002635929280992172,0.0013728248621534844,5.661315344263423e-4,0.0024589061555013677
1999,0.001462182863657353,5.807936279992939e-4,0.002552504158856787,0.001349223355723855,5.350965479310763e-4,0.002380315278559893
2000,0.0014366256253980697,5.492911269920193e-4,0.0024738697229583963,0.0013308513626388804,5.064223356083366e-4,0.0023060533198066948
2001,0.0014038948421327912,5.208658502516793e-4,0.00239921122025089,0.0013079209305741917,4.794534478241976e-4,0.0022362852240475324
2002,0.0013577623563960136,4.932277031796459e-4,0.0023536948458751533,0.0012625698717909804,4.5465999341113666e-4,0.002171017836293492
2003,0.001311479761909254,4.689482301439242e-4,0.002311721063833855,0.0012089361291689367,4.3175433338035594e-4,0.0021266219015305234
2004,0.0012685852292408453,4.4564447971253725e-4,0.0022724610780986707,0.0011684929284649383,4.105087716953915e-4,0.002091966090292286
2005,0.001264638542930971,4.2797328846505675e-4,0.0022358516935973047,0.0011543841470332242,3.937723692391732e-4,0.002059153907244038
2006,0.0012212593165540327,4.177740856954532e-4,0.0022016603114809402,0.0011223794182277536,3.8401272757811785e-4,0.002029686482767831
2007,0.0011790118439559331,4.066343088138264e-4,0.0021693584970399454,0.001088141135348243,3.7542944933345167e-4,0.0020007882468682688
2008,0.0011397409859394917,3.9832270141057605e-4,0.002138554122016763,0.0010557081816430993,3.6674052505070577e-4,0.0019743884041833575
2009,0.001108107208537168,3.890277053999584e-4,0.0021082711641508796,0.0010183742820217725,3.601230531678373e-4,0.0019471022211430865
2010,0.0010781000735551995,3.8223520084675175e-4,0.002077921834675413,9.973801565556517e-4,3.5335530608875544e-4,0.0019200713252978123
2011,0.0010409333572317884,3.749802437554815e-4,0.002040860474931914,9.629511876089151e-4,3.4773948315092336e-4,0.0018913453668856603
2012,0.001014937022870023,3.6947998167445476e-4,0.001991092436930913,9.405351504929625e-4,3.432207285647757e-4,0.0018522558981558539
2013,9.88263623598907e-4,3.6383305756945353e-4,0.001942053906058847,9.176167973870922e-4,3.3824524939120965e-4,0.001806815146591589
2014,9.679540338797066e-4,3.601487091738142e-4,0.00190395498226501,9.000805041409826e-4,3.35669969783423e-4,0.0017551989377457488
